RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	DOR	DOE
20000632	2000	MICHIGAN GAS STORAGE CO	12414	"1955 W. PARNALL ROAD, ROO"	JACKSON	JACKSON	MI	49201	212 W. MICHIGAN AVE	JACKSON	JACKSON	MI	49201	MI	0	668	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	43	221	292	23	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	43	221	292	23	668	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000633	2000	CMS GAS TRASNMISSION CO	30688	"1955 W PARNALL RD, ROOM J"	JACKSON	JACKSON	MI	49201	"330 TOWN CENTER DRIVE, SU"	DEARBORN	WAYNE	MI	48126	MI	0	81	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	48	33	0	0	81	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	49	34	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000634	2000	SEAGULL PRODUCTS PIPELINE CO	18202	1001 FANNIN #1600	HOUSTON		TX	77002						TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000635	2000	T W PHILLIPS GAS & OIL CO	15476	205 NORTH MAIN STREET	BUTLER	BUTLER	PA	16001						PA	14	23	7	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1275	245	22	0	45	0	1587	0	0	0	0	0	0	0	0	0	28	16	0	0	0	44	0	0	0	0	0	0	0	0	729	673	185	0	0	1587	0	0	0	0	0	0	0	0	757	689	185	0	0	1631	24	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	03/15/01	03/16/01
20000636	2000	CLARKE - MOBILE COUNTIES GAS DIST	2456	2003 COLLEGE AVENUE	JACKSON	CLARKE	AL	36545						AL	0	103	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	22	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	22	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000637	2000	NORTHERN STATES POWER CO	13782	825 RICE STREET	ST PAUL	RAMSEY	MN	55117	414 NICOLLET MALL	MINNEAPOLIS	HENNEPIN	MN	55401	 MN	0	89	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	63	12	3	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	63	12	3	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000638	2000	TOTAL PIPELINE CORP	19538	6000 N LOOP 1604 W	SAN ANTONIO	BEXAR	TX	78249-1112						OK	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000639	2000	SAMSON RESOURCES COMPANY	30056	TWO WEST SECOND ST	TULSA	 	OK	74103-    	TWO WEST SECOND STREET	TULSA		OK	74103	 LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000640	2000	NATIONAL GAS & OIL CORP	13302	PO BOX 4970	NEWARK	LICKING	OH	43055						OH	3	17	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	92	223	0	0	56	0	371	0	0	0	0	0	0	0	0	0	11	7	2	0	0	20	0	0	0	0	0	0	0	0	329	42	0	0	0	371	0	0	0	0	0	0	0	0	340	49	2	0	0	391	0	0	366	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	1	0	0	03/15/01	03/16/01
20000641	2000	WISCONSIN FUEL & LIGHT CO	22756	211 FOREST ST PO BOX 1627	WUASAU	MARATHON	WI	-5-4402						WI	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000642	2000	PECO ENERGY CO	15462	680 RIDGE PIKE 1ST FLOOR	PLYMOUTH MEETING		PA	19462	2301  MARKET ST	PHILADELPHIA		PA	19101	PA	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000643	2000	"KINDER MORGAN ENERGY PARTNERS, L.P."	4472	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON	CO	80228-    						IL	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/21/01
20000644	2000	"WILDHORSE ENERGY PARTNERS, LLC"	30938	370 VAN GORDON ST.	LAKEWOOD	JEFFERSON	CO	80228						 WY	0	94	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	68	15	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	68	15	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000645	2000	TRANS - COLORADO PIPELINE CO	19580	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON                	CO	-8-0228				CO		 CO NM	0	307	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	301	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	301	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000646	2000	TRAILBLAZER PIPELINE CO (KMI)	19574	370 VAN GORDON ST	LAKEWOOD	JEFFERSON                	CO	80228						 CO NE WY	0	436	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	435	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	435	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000647	2000	ROCKY MOUNTAIN NATURAL GAS CO INC	17620	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON	CO	80228						CO	0	517	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	370	84	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	370	84	0	0	517	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000648	2000	NORTHERN GAS CO	13702	370 VAN GORDON ST.	LAKEWOOD	JEFFERSON	CO	80228						WY	0	681	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	448	133	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	448	133	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000649	2000	NATURAL GAS PIPELINE CO OF AMERICA (KMI)	13120	370 VAN GORDON ST	LAKEWOOD	JEFFERSON                	CO	80228						AR IL IA KS IN LA MO NB NM OK	0	9105	0	0	0	0	0	9105	0	48	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	342	859	2258	5586	9105	0	0	0	48	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	342	907	2258	5586	9153	4	4	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	03/15/01	03/16/01
20000650	2000	MIDCON TEXAS PIPELINE CORP.	20245	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON	CO	80228						TX	0	2226	0	0	0	0	0	2226	0	10	0	0	0	0	0	10	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	65	568	792	254	547	2226	0	0	0	10	0	0	10	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	80	568	802	254	547	2251	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000651	2000	K N INTERSTATE GAS TRANSMISSION CO	1007	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON	CO	80228						CO KS NE OK TX WY MO	463	5972	0	0	0	26	0	6461	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	2060	1774	2145	482	0	6461	0	0	0	0	0	0	0	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	2060	1774	2158	482	0	6474	7	0	0	0	9	0	0	0	11	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	03/15/01	03/16/01
20000652	2000	KN GAS GATHERING INC.	31066	370 VAN GORDON STREET	LAKEWOOD	JEFFERSON                	CO	80228-						CO	0	68	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	42	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	42	0	0	68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000653	2000	"OCCIDENTAL OF ELK HILLS, INC"	31228	PO BOX 1001	TUPMAN	KERN	CA	93726						CA	0	6	18	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000654	2000	AIR PRODUCTS & CHEMICALS INC	117	"ROUTE 1, 10202 STRANG ROA"	LAPORTE	HARRIS	TX	77571	7201 HAMILTON BOULEVARD	ALLENTOWN		PA	18195	TX	0	179	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	141	17	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	141	17	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000655	2000	AIR PRODUCTS MANUFACTURING CO.	30847	10202 STRANG ROAD	LA PORTE	HARRIS	TX	77571	7201 HAMILTON BLVD.	ALLENTOWN		PA	18195	TX	0	74	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000656	2000	AIR PRODUCTS & CHEMICALS INC	117	700 HENRY FORD AVE	WILMINGTON		CA	90744	7201 HAMILTON BLVD	ALLENTOWN		PA	18195	CA	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000657	2000	AIR PRODUCTS & CHEMICALS INC	117	2820 QUIGLEY ROAD	CLEVELAND	CUYAHOGA	OH	44113	7201 HAMILTON BLVD	ALLENTOWN		PA	18195	OH	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000658	2000	AIR PRODUCTS & CHEMICALS INC	117	P. O. BOX 1010	PLAQUEMINE	WEST BATON ROUGE	LA	70765	7201 HAMILTON BOULEVARD	ALLENTOWN		PA	18195	LA	0	87	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	24	56	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	24	56	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000659	2000	AIR PRODUCTS & CHEMICALS INC	117	14700 INTERCOASTAL DRIVE	NEW ORLEANS		LA	70129	7201 HAMILTON BLVD	ALLENTOWN		PA	18195	LA	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000660	2000	CHEVRON USA INC	2325	935 GRAVIER ST	NEW ORLEANS	ORLEANS 	LA	70112	1301 MCKINNEY	HOUSTON	HARRIS	TX	77010	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	83	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	16	29	38	0	83	0	0	16	35	38	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000661	2000	CHEVRON USA INC	2325	935 GRAVIER ST	NEW ORLEANS	ORLEANS 	LA	70112	1301 MCKINNEY	HOUSTON	HARRIS	TX	77010	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	7	0	2	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000662	2000	CHEVRON USA INC	2325	935 GRAVIER ST	NEW ORLEANS	ORLEANS 	LA	70112	1301 MCKINNEY	HOUSTON	HARRIS	TX	77010	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	95	138	0	236	0	0	3	95	138	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000663	2000	NORTHWEST NATURAL GAS CO	13840	220 N. W. SECOND AVENUE	PORTLAND	MULTNOMAH	OR	97209						OR	0	502	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	232	241	28	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	232	241	28	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000664	2000	NORTHWEST NATURAL GAS CO	13840	220 N. W. SECOND AVENUE	PORTLAND	MULTNOMAH	OR	97209						 WA	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000665	2000	ISP TECHNOLOGIES INC	31239	HWY 146 AND INDUSTRIAL RO	TEXAS CITY	GALVESTON	TX	77592						TX	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000666	2000	EAST OHIO GAS CO	4060	1201 EAST 55TH STREET	CLEVELAND	CUYAHOGA	OH	44103	"1717 E. 9TH STREET, PO BO"	CLEVELAND	CUYAHOGA	OH	44101	OH	269	1185	0	0	0	0	0	1454	0	0	0	0	0	0	0	0	117	445	0	0	0	1	0	563	0	0	0	0	0	0	0	0	0	52	261	637	156	348	1454	0	0	0	0	0	0	0	0	329	218	16	0	0	563	0	0	0	0	0	0	0	0	381	479	653	156	348	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	03/16/01	03/20/01
20000667	2000	NEW JERSEY NATURAL GAS CO	13299	1415 WYCKOFF ROAD 	WALL	MONMOUTH	NJ	07719						NJ	0	214	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	146	5	16	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	146	5	16	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000668	2000	MISSISSIPPI RIVER TRANSMISSION CORP	12576	525 MILAM STREET	SHREVEPORT	CADDO	LA	71101	111 LOUISIANA	HOUSTON		TX	77002	AR IL LA MO TX	276	1646	138	0	0	0	0	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	121	415	1367	5	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	121	415	1367	5	2060	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000669	2000	RELIANT ENERGY GAS TRANSMISSION	602	525 MILAM STREET	SHREVEPORT	CADDO	TX	71101	1111 LOUISIANA	HOUSTON		TX	77002	AR LA KS OK TN TX MS MO	922	5006	86	0	0	38	0	6052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	1955	2158	486	538	6052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	1955	2158	486	538	6052	47	0	0	0	6	0	0	0	3	0	0	0	59	0	0	0	7	0	0	0	0	0	0	0	03/15/01	03/16/01
20000670	2000	ILLINI PIPELINE	8035	525 MILAM STREET	SHREVEPORT	MADISON                  	LA	71101-						IL	0	73	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000671	2000	ACME BRICK COMPANY	31438	PO BOX 469	MALAKOFF	HENDERSON	TX	75148-    	2821 WEST SEVETH STREET	FORT WORTH	TARRANT	TX	76107-    	TX	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000672	2000	QUESTAR PIPELINE COMPANY	12874	PO BOX 45360	SALT LAKE	SALT LAKE	UT	84145-0360						UT	2	785	0	0	0	0	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	132	622	26	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	132	622	26	0	787	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000673	2000	QUESTAR PIPELINE COMPANY	12874	PO BOX 45360	SALT LAKE	SALT LAKE	UT	84145-0360						 CO	0	169	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	122	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	122	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000674	2000	QUESTAR PIPELINE COMPANY	12874	PO BOX 45360	SALT LAKE	SALT LAKE	UT	84145-0360						 WY	0	778	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	228	546	1	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	228	546	1	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000675	2000	QUESTAR PIPELINE COMPANY	12874	PO BOX 45360	SALT LAKE	SALT LAKE	UT	84145-0360						WY	0	89	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000676	2000	ARCO PERMIAN (CRANE)	561	BOX 665	CRANE	CRANE	TX	79731-    	600 N MARIENFIELD	MIDLAND	MIDLAND	TX	79702-    	TX	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000677	2000	NORTHERN UTILITIES INC (ALLIED GAS DIV)	13800	325 WEST ROAD	PORTSMOUTH	ROCKINGHAM	NH	03801						NH	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
20000678	2000	ZAPCO	31493	3635 CASTLE DRIVE	ROWLETT		TX	-7-5089	1420-D CHURCH ST	NEW YORK		NY	11716-    	 TX	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03/16/01	03/21/01
20000679	2000	"LOUISIANA INTRASTATE GAS CO, L.L.C."	11808	PO BOX 1352	ALEXANDRIA		LA	71309-1352						LA	241	1627	0	0	0	0	0	1868	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	629	726	111	94	1868	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	629	728	111	94	1870	20	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	03/15/01	03/16/01
